Year,Month,Day,Weekday,Hour,T1,T2,T3,T4,Load
2006,7,22,7,15,88,88,95,75,2572250
2006,7,22,7,16,85,86,94,77,2541619
2006,7,22,7,17,85,86,92,78,2491063
2006,7,22,7,18,85,86,91,77,2463088
2006,7,22,7,19,83,84,88,79,2407140
2006,7,22,7,20,82,84,87,75,2247323
2006,7,22,7,21,80,81,86,75,2124299
2006,7,22,7,22,79,80,86,74,2027052
2006,7,22,7,23,78,79,86,75,1834824
2006,7,22,7,24,78,78,85,74,1635493
2006,7,23,1,1,77,77,81,74,1450231
2006,7,23,1,2,76,76,83,73,1316984
2006,7,23,1,3,75,75,81,73,1225299
2006,7,23,1,4,75,75,81,72,1170110
2006,7,23,1,5,75,75,80,72,1137269
2006,7,23,1,6,75,75,79,71,1131318
2006,7,23,1,7,74,75,80,71,1150025
2006,7,23,1,8,76,76,81,70,1220884
2006,7,23,1,9,79,80,83,70,1458258
2006,7,23,1,10,83,84,86,75,1752780
2006,7,23,1,11,84,86,88,78,2012073
2006,7,23,1,12,86,88,90,78,2180521
2006,7,23,1,13,86,88,91,76,2265650
2006,7,23,1,14,85,86,93,77,2280851
2006,7,23,1,15,83,85,91,73,2233013
2006,7,23,1,16,83,82,92,76,2209150
2006,7,23,1,17,83,81,91,74,2199382
2006,7,23,1,18,82,82,91,75,2184650
2006,7,23,1,19,81,81,90,75,2119602
2006,7,23,1,20,80,79,88,75,2034281
2006,7,23,1,21,78,77,86,75,1961922
2006,7,23,1,22,77,77,82,75,1904989
2006,7,23,1,23,77,77,82,74,1710899
2006,7,23,1,24,77,76,83,74,1496288
2006,7,24,2,1,76,76,84,73,1317541
2006,7,24,2,2,76,75,84,73,1205510
2006,7,24,2,3,75,75,84,72,1135310
2006,7,24,2,4,75,74,84,72,1096178
2006,7,24,2,5,75,74,79,73,1090299
2006,7,24,2,6,74,74,81,72,1150155
2006,7,24,2,7,74,74,79,72,1258318
2006,7,24,2,8,75,76,80,67,1311850
2006,7,24,2,9,79,80,85,71,1443744
2006,7,24,2,10,83,83,89,78,1654063
2006,7,24,2,11,84,86,90,76,1897962
2006,7,24,2,12,86,88,91,74,2090241
2006,7,24,2,13,85,88,93,75,2192573
2006,7,24,2,14,84,85,92,75,2243420
2006,7,24,2,15,84,85,94,75,2278468
2006,7,24,2,16,84,85,94,73,2355358
2006,7,24,2,17,83,84,93,77,2416184
2006,7,24,2,18,83,84,92,77,2447027
2006,7,24,2,19,82,84,91,75,2415998
2006,7,24,2,20,81,81,90,75,2285986
2006,7,24,2,21,79,79,88,74,2177434
2006,7,24,2,22,78,79,86,74,2057421
2006,7,24,2,23,77,78,86,73,1829982
2006,7,24,2,24,77,77,86,72,1581758
2006,7,25,3,1,76,76,83,72,1386929
2006,7,25,3,2,76,75,82,72,1255943
2006,7,25,3,3,75,75,83,71,1172058
2006,7,25,3,4,75,75,82,71,1120063
2006,7,25,3,5,74,75,82,71,1107612
2006,7,25,3,6,74,74,81,71,1153326
2006,7,25,3,7,74,74,80,70,1252154
2006,7,25,3,8,75,75,82,72,1296437
2006,7,25,3,9,79,80,87,72,1428743
2006,7,25,3,10,83,83,89,78,1650716
2006,7,25,3,11,85,86,92,81,1906749
2006,7,25,3,12,87,88,95,83,2146041
2006,7,25,3,13,89,90,95,85,2354616
2006,7,25,3,14,90,90,95,86,2507421
2006,7,25,3,15,90,90,95,85,2609882
2006,7,25,3,16,89,90,95,81,2578695
2006,7,25,3,17,88,89,95,79,2574607
2006,7,25,3,18,87,88,96,79,2575635
2006,7,25,3,19,85,86,94,75,2580204
2006,7,25,3,20,83,84,93,76,2440001
2006,7,25,3,21,82,82,89,76,2302183
2006,7,25,3,22,80,81,85,75,2160047
2006,7,25,3,23,79,80,83,73,1904515
2006,7,25,3,24,78,79,83,73,1634843
2006,7,26,4,1,77,78,82,73,1422385
2006,7,26,4,2,76,77,82,73,1289383
2006,7,26,4,3,76,76,81,72,1201844
2006,7,26,4,4,75,75,81,72,1146460
2006,7,26,4,5,75,75,80,71,1131956
2006,7,26,4,6,74,75,79,71,1180330
2006,7,26,4,7,74,75,79,70,1281146
2006,7,26,4,8,76,76,82,72,1323409
2006,7,26,4,9,80,81,84,72,1438103
2006,7,26,4,10,84,84,89,79,1654208
2006,7,26,4,11,86,87,90,82,1913295
2006,7,26,4,12,88,89,91,85,2172853
2006,7,26,4,13,90,90,93,86,2403886
2006,7,26,4,14,90,91,95,88,2562430
2006,7,26,4,15,91,91,95,86,2610639
2006,7,26,4,16,90,92,95,82,2677564
2006,7,26,4,17,90,91,97,83,2699999
2006,7,26,4,18,89,89,95,79,2741669
2006,7,26,4,19,87,88,92,80,2666727
2006,7,26,4,20,84,84,90,77,2509593
2006,7,26,4,21,82,82,88,75,2387220
2006,7,26,4,22,80,81,85,75,2249638
2006,7,26,4,23,80,81,84,75,2001087
2006,7,26,4,24,79,79,83,75,1729248
2006,7,27,5,1,78,79,82,75,1520372
2006,7,27,5,2,77,78,82,74,1376419
2006,7,27,5,3,77,77,82,73,1281666
2006,7,27,5,4,76,77,82,73,1220040
2006,7,27,5,5,76,76,80,73,1195540
2006,7,27,5,6,75,75,79,73,1233670
2006,7,27,5,7,75,75,81,70,1324456
2006,7,27,5,8,77,77,81,72,1360178
2006,7,27,5,9,80,81,86,74,1455568
2006,7,27,5,10,84,84,88,81,1650441
2006,7,27,5,11,86,87,91,82,1890346
2006,7,27,5,12,89,90,93,84,2137777
2006,7,27,5,13,89,91,95,77,2387145
2006,7,27,5,14,91,91,97,79,2574495
2006,7,27,5,15,90,91,99,77,2676795
2006,7,27,5,16,88,91,99,75,2689676
2006,7,27,5,17,87,87,99,75,2583139
2006,7,27,5,18,86,88,99,77,2499569
2006,7,27,5,19,85,86,97,76,2418542
2006,7,27,5,20,83,85,95,74,2304879
2006,7,27,5,21,80,81,90,75,2192468
2006,7,27,5,22,79,80,88,74,2069637
2006,7,27,5,23,78,78,87,74,1836895
2006,7,27,5,24,77,78,86,73,1587428
2006,7,28,6,1,76,76,84,72,1387347
2006,7,28,6,2,76,76,84,73,1254121
2006,7,28,6,3,75,76,84,72,1172984
2006,7,28,6,4,75,75,83,71,1119467
2006,7,28,6,5,74,75,82,71,1101502
2006,7,28,6,6,74,75,77,70,1145422
2006,7,28,6,7,74,75,79,70,1237649
2006,7,28,6,8,76,77,81,72,1302279
2006,7,28,6,9,80,81,84,72,1449835
2006,7,28,6,10,83,84,88,76,1680940
2006,7,28,6,11,86,87,90,79,1941173
2006,7,28,6,12,87,88,93,81,2191667
2006,7,28,6,13,89,90,95,79,2401574
2006,7,28,6,14,89,91,97,73,2557860
2006,7,28,6,15,89,91,97,76,2655589
2006,7,28,6,16,87,88,97,74,2686054
2006,7,28,6,17,84,85,97,73,2579125
2006,7,28,6,18,84,84,97,73,2456898
2006,7,28,6,19,82,83,95,73,2333775
2006,7,28,6,20,81,82,90,72,2179902
2006,7,28,6,21,79,79,87,72,2082863
2006,7,28,6,22,78,78,86,72,1982480
2006,7,28,6,23,77,78,85,73,1798020
2006,7,28,6,24,76,77,84,73,1587569
2006,7,29,7,1,76,77,82,72,1403810
2006,7,29,7,2,76,76,81,72,1278751
2006,7,29,7,3,75,75,81,71,1192577
2006,7,29,7,4,75,75,82,72,1137960
2006,7,29,7,5,75,75,82,71,1103551
2006,7,29,7,6,74,75,78,71,1110010
2006,7,29,7,7,74,75,79,70,1147805
2006,7,29,7,8,76,76,81,73,1213469
2006,7,29,7,9,80,80,85,73,1426281
2006,7,29,7,10,83,84,88,77,1712029
2006,7,29,7,11,85,86,90,80,1987484
2006,7,29,7,12,87,88,91,82,2233884
2006,7,29,7,13,89,89,93,83,2435463
2006,7,29,7,14,89,90,95,82,2577614
2006,7,29,7,15,89,91,95,79,2672273
2006,7,29,7,16,89,91,95,77,2720752
2006,7,29,7,17,88,89,95,78,2746274
2006,7,29,7,18,87,87,93,81,2687019
2006,7,29,7,19,84,85,90,79,2517732
2006,7,29,7,20,82,83,87,77,2336429
2006,7,29,7,21,80,81,85,75,2199839
2006,7,29,7,22,80,81,84,75,2060412
2006,7,29,7,23,78,79,82,74,1861278
2006,7,29,7,24,77,78,81,74,1647046
2006,7,30,1,1,77,78,80,74,1457322
2006,7,30,1,2,76,76,79,70,1327544
2006,7,30,1,3,75,75,81,69,1237362
2006,7,30,1,4,75,75,79,68,1171180
2006,7,30,1,5,74,75,79,67,1131058
2006,7,30,1,6,74,74,78,67,1118127
2006,7,30,1,7,73,74,77,66,1139249
2006,7,30,1,8,75,75,79,65,1195256
2006,7,30,1,9,78,79,84,65,1382237
2006,7,30,1,10,81,82,86,73,1627959
2006,7,30,1,11,84,86,88,77,1876399
2006,7,30,1,12,86,88,91,80,2141979
2006,7,30,1,13,87,88,91,77,2377171
2006,7,30,1,14,88,89,93,75,2539990
2006,7,30,1,15,88,89,93,77,2618281
2006,7,30,1,16,87,88,95,77,2580505
2006,7,30,1,17,85,88,95,72,2446273
2006,7,30,1,18,83,84,94,75,2366250
2006,7,30,1,19,82,82,92,73,2264525
2006,7,30,1,20,80,79,91,75,2143368
2006,7,30,1,21,79,79,88,74,2074569
2006,7,30,1,22,77,77,85,73,1975871
2006,7,30,1,23,77,75,84,73,1758401
2006,7,30,1,24,76,75,83,73,1530379
2006,7,31,2,1,76,75,83,73,1350167
2006,7,31,2,2,76,75,82,72,1238858
2006,7,31,2,3,76,75,81,72,1166406
2006,7,31,2,4,75,75,81,73,1129564
2006,7,31,2,5,75,75,80,73,1124511
2006,7,31,2,6,75,75,79,72,1182270
2006,7,31,2,7,75,75,80,72,1290281
2006,7,31,2,8,76,75,81,66,1335269
2006,7,31,2,9,79,79,83,74,1428913
2006,7,31,2,10,81,81,86,78,1609007
2006,7,31,2,11,84,83,90,77,1821146
2006,7,31,2,12,85,86,90,78,2015879
2006,7,31,2,13,86,88,91,74,2217613
2006,7,31,2,14,87,90,93,72,2346752
2006,7,31,2,15,86,88,93,73,2378659
2006,7,31,2,16,85,88,93,73,2332756
2006,7,31,2,17,85,88,94,75,2313572
2006,7,31,2,18,85,85,93,77,2321681
2006,7,31,2,19,84,84,91,76,2321961
2006,7,31,2,20,82,82,89,78,2232483
2006,7,31,2,21,79,79,86,73,2155632
2006,7,31,2,22,78,78,83,74,2063298
2006,7,31,2,23,77,78,81,75,1828235
2006,7,31,2,24,76,77,80,74,1579399
2006,8,1,3,1,76,76,79,74,1377143
2006,8,1,3,2,75,75,79,73,1244790
2006,8,1,3,3,74,74,79,72,1159246
2006,8,1,3,4,74,73,77,71,1107548
2006,8,1,3,5,73,73,76,71,1092903
2006,8,1,3,6,73,73,76,71,1143337
2006,8,1,3,7,72,73,76,70,1254679
2006,8,1,3,8,75,75,78,69,1290221
2006,8,1,3,9,79,80,83,69,1403116
2006,8,1,3,10,83,84,86,77,1601311
2006,8,1,3,11,85,86,90,82,1859640
2006,8,1,3,12,88,88,91,84,2122599
2006,8,1,3,13,89,90,93,79,2359021
2006,8,1,3,14,89,91,95,78,2527659
2006,8,1,3,15,90,91,96,81,2568813
2006,8,1,3,16,91,92,97,77,2608695
2006,8,1,3,17,91,92,97,82,2660528
2006,8,1,3,18,90,92,96,84,2685886
2006,8,1,3,19,88,90,94,81,2707274
2006,8,1,3,20,86,86,92,82,2602851
2006,8,1,3,21,83,83,88,80,2458254
2006,8,1,3,22,81,82,85,79,2319925
2006,8,1,3,23,80,81,85,77,2044277
2006,8,1,3,24,80,80,85,76,1760868
2006,8,2,4,1,78,78,84,75,1541434
2006,8,2,4,2,78,78,83,74,1397389
2006,8,2,4,3,76,77,82,74,1296292
2006,8,2,4,4,76,76,81,73,1233924
2006,8,2,4,5,75,75,81,72,1204313
2006,8,2,4,6,75,75,80,71,1242831
2006,8,2,4,7,74,75,79,70,1335197
2006,8,2,4,8,76,76,81,69,1369379
2006,8,2,4,9,80,81,84,69,1486909
2006,8,2,4,10,83,84,88,76,1700797
2006,8,2,4,11,86,87,90,80,1954604
2006,8,2,4,12,88,89,91,83,2220384
2006,8,2,4,13,90,91,93,86,2450680
2006,8,2,4,14,91,92,96,86,2623647
2006,8,2,4,15,92,93,97,86,2745947
2006,8,2,4,16,92,93,97,86,2735068
2006,8,2,4,17,91,92,97,84,2778347
2006,8,2,4,18,90,92,95,83,2810158
2006,8,2,4,19,89,90,93,84,2837671
2006,8,2,4,20,86,86,91,81,2714193
2006,8,2,4,21,83,84,90,79,2569030
2006,8,2,4,22,82,82,89,78,2410824
2006,8,2,4,23,81,81,87,77,2128654
2006,8,2,4,24,80,80,86,76,1838588
2006,8,3,5,1,79,79,83,74,1608018
2006,8,3,5,2,78,78,83,73,1453852
2006,8,3,5,3,77,78,81,73,1348545
2006,8,3,5,4,76,77,80,73,1279244
2006,8,3,5,5,76,77,81,72,1247730
2006,8,3,5,6,75,75,80,71,1286044
2006,8,3,5,7,74,75,79,70,1381429
2006,8,3,5,8,76,77,81,70,1410327
2006,8,3,5,9,80,81,86,70,1524722
2006,8,3,5,10,84,85,88,77,1748579
2006,8,3,5,11,87,88,90,81,2024864
2006,8,3,5,12,89,90,92,85,2287734
2006,8,3,5,13,91,91,95,87,2514858
2006,8,3,5,14,92,93,97,88,2680875
2006,8,3,5,15,92,93,97,86,2794847
2006,8,3,5,16,92,93,99,79,2780820
2006,8,3,5,17,91,92,99,81,2772756
2006,8,3,5,18,89,89,97,80,2719209
2006,8,3,5,19,87,88,95,81,2665346
2006,8,3,5,20,84,86,91,75,2533103
2006,8,3,5,21,82,82,90,75,2429072
2006,8,3,5,22,80,82,88,75,2298341
2006,8,3,5,23,80,81,87,74,2038284
2006,8,3,5,24,79,79,85,74,1764717
2006,8,4,6,1,77,78,83,73,1543246
2006,8,4,6,2,77,77,83,72,1390783
2006,8,4,6,3,76,76,83,71,1290060
2006,8,4,6,4,75,75,82,71,1220847
2006,8,4,6,5,74,75,80,70,1194026
2006,8,4,6,6,74,75,78,71,1238210
2006,8,4,6,7,74,74,78,70,1343861
2006,8,4,6,8,75,76,79,69,1385810
2006,8,4,6,9,79,81,84,69,1495344
2006,8,4,6,10,83,84,87,77,1716935
2006,8,4,6,11,86,87,90,77,1983981
2006,8,4,6,12,88,89,93,81,2235062
2006,8,4,6,13,88,91,95,75,2407693
2006,8,4,6,14,89,91,97,80,2502481
2006,8,4,6,15,90,92,99,73,2579888
2006,8,4,6,16,88,89,99,73,2579072
2006,8,4,6,17,86,87,99,73,2466404
2006,8,4,6,18,83,83,97,74,2345190
2006,8,4,6,19,81,81,95,75,2225836
2006,8,4,6,20,79,80,93,73,2080464
2006,8,4,6,21,77,77,89,72,1985984
2006,8,4,6,22,76,75,83,70,1881399
2006,8,4,6,23,76,75,82,71,1697173
2006,8,4,6,24,75,74,80,71,1505118
2006,8,5,7,1,75,75,83,70,1341510
2006,8,5,7,2,74,74,78,71,1225738
2006,8,5,7,3,74,74,78,70,1143983
2006,8,5,7,4,73,73,77,70,1098190
2006,8,5,7,5,73,73,77,69,1069663
2006,8,5,7,6,73,73,77,69,1072850
2006,8,5,7,7,72,72,77,66,1107181
2006,8,5,7,8,73,74,79,69,1172562
2006,8,5,7,9,78,79,82,69,1385311
2006,8,5,7,10,82,82,86,77,1663638
2006,8,5,7,11,85,86,88,81,1939475
2006,8,5,7,12,87,88,90,82,2197837
2006,8,5,7,13,88,89,92,84,2405908
2006,8,5,7,14,90,90,95,84,2558888
2006,8,5,7,15,90,91,97,84,2640851
2006,8,5,7,16,90,91,97,86,2678811
2006,8,5,7,17,88,89,95,77,2655011
2006,8,5,7,18,87,87,96,82,2607046
2006,8,5,7,19,86,86,94,75,2498926
2006,8,5,7,20,83,84,92,75,2325387
2006,8,5,7,21,81,82,89,76,2198687
2006,8,5,7,22,80,80,84,75,2061626
2006,8,5,7,23,79,79,82,76,1864077
2006,8,5,7,24,78,78,82,75,1646828
2006,8,6,1,1,77,77,83,74,1457436
2006,8,6,1,2,76,76,81,73,1311058
2006,8,6,1,3,75,75,81,70,1219135
2006,8,6,1,4,75,75,81,72,1158229
2006,8,6,1,5,75,75,81,72,1117135
2006,8,6,1,6,74,75,78,72,1106691
2006,8,6,1,7,73,73,77,70,1124231
2006,8,6,1,8,75,76,81,72,1192218
2006,8,6,1,9,80,80,85,72,1430781
2006,8,6,1,10,84,85,88,78,1730251
2006,8,6,1,11,86,87,90,82,2006895
2006,8,6,1,12,88,89,91,85,2255907
2006,8,6,1,13,89,90,92,86,2468879
2006,8,6,1,14,90,90,94,84,2614947
2006,8,6,1,15,90,91,95,78,2697874
2006,8,6,1,16,89,90,95,69,2712070
2006,8,6,1,17,88,88,95,73,2688290
2006,8,6,1,18,87,88,95,76,2577443
2006,8,6,1,19,86,86,95,79,2459919
2006,8,6,1,20,83,84,90,75,2323236
2006,8,6,1,21,81,82,88,76,2244703
2006,8,6,1,22,80,81,86,75,2122611
2006,8,6,1,23,79,80,84,75,1872784
2006,8,6,1,24,78,79,83,75,1615296
2006,8,7,2,1,78,78,83,74,1419299
2006,8,7,2,2,77,77,82,74,1287342
2006,8,7,2,3,77,77,82,73,1209221
2006,8,7,2,4,76,77,82,73,1165481
2006,8,7,2,5,75,76,82,72,1157328
2006,8,7,2,6,75,76,79,72,1215133
2006,8,7,2,7,74,75,81,70,1345345
2006,8,7,2,8,77,77,83,71,1387476
2006,8,7,2,9,81,82,85,71,1519378
2006,8,7,2,10,84,85,88,77,1746967
2006,8,7,2,11,86,87,90,81,2000237
2006,8,7,2,12,88,89,91,82,2246583
2006,8,7,2,13,90,90,94,84,2449287
2006,8,7,2,14,90,91,95,82,2590102
2006,8,7,2,15,90,91,95,81,2672988
2006,8,7,2,16,89,90,95,79,2719590
2006,8,7,2,17,88,90,95,73,2736461
2006,8,7,2,18,87,90,93,75,2715685
2006,8,7,2,19,86,87,91,76,2671553
2006,8,7,2,20,83,83,90,77,2522788
2006,8,7,2,21,81,82,87,77,2406163
2006,8,7,2,22,80,81,85,76,2231332
2006,8,7,2,23,79,80,84,76,1954445
2006,8,7,2,24,78,79,83,75,1677983
2006,8,8,3,1,78,78,83,75,1464564
2006,8,8,3,2,77,77,82,74,1325365
2006,8,8,3,3,76,77,82,73,1242544
2006,8,8,3,4,76,76,82,73,1184813
2006,8,8,3,5,75,75,80,73,1166386
2006,8,8,3,6,74,75,78,72,1227407
2006,8,8,3,7,74,75,81,70,1356759
2006,8,8,3,8,76,76,81,72,1389385
2006,8,8,3,9,81,81,85,72,1506650
2006,8,8,3,10,84,85,88,78,1716667
2006,8,8,3,11,86,87,91,82,1955483
2006,8,8,3,12,88,89,91,85,2196314
2006,8,8,3,13,89,90,93,86,2396603
2006,8,8,3,14,90,91,95,88,2545796
2006,8,8,3,15,91,91,95,86,2653833
2006,8,8,3,16,90,91,97,74,2743765
2006,8,8,3,17,90,91,95,78,2817621
2006,8,8,3,18,88,91,95,75,2767492
2006,8,8,3,19,86,89,93,75,2758125
2006,8,8,3,20,83,84,90,76,2604792
2006,8,8,3,21,80,81,87,73,2464177
2006,8,8,3,22,78,79,86,73,2256244
2006,8,8,3,23,77,77,86,73,1940487
2006,8,8,3,24,77,77,85,73,1664375
2006,8,9,4,1,76,76,84,72,1445827
2006,8,9,4,2,75,75,82,72,1307128
2006,8,9,4,3,74,74,81,72,1212309
2006,8,9,4,4,74,73,79,71,1158095
2006,8,9,4,5,73,73,79,70,1135402
2006,8,9,4,6,73,73,78,69,1193125
2006,8,9,4,7,72,72,77,68,1327959
2006,8,9,4,8,74,74,79,67,1350790
2006,8,9,4,9,78,79,82,67,1429549
2006,8,9,4,10,82,82,85,75,1604350
2006,8,9,4,11,85,86,92,80,1841232
2006,8,9,4,12,87,88,90,84,2092752
2006,8,9,4,13,89,90,93,86,2335614
2006,8,9,4,14,90,90,94,86,2525097
2006,8,9,4,15,90,91,95,78,2663977
2006,8,9,4,16,90,91,95,78,2743043
2006,8,9,4,17,90,91,95,80,2724830
2006,8,9,4,18,90,91,95,85,2722738
2006,8,9,4,19,88,88,93,84,2667284
2006,8,9,4,20,85,85,91,79,2583477
2006,8,9,4,21,82,83,87,74,2460421
2006,8,9,4,22,81,81,86,77,2279751
2006,8,9,4,23,80,81,86,77,1997781
2006,8,9,4,24,79,79,85,75,1712331
2006,8,10,5,1,77,78,83,74,1499442
2006,8,10,5,2,77,77,82,74,1361958
2006,8,10,5,3,76,77,82,73,1273234
2006,8,10,5,4,76,75,81,72,1216097
2006,8,10,5,5,75,75,81,71,1194893
2006,8,10,5,6,74,75,79,70,1258190
2006,8,10,5,7,73,74,78,69,1400607
2006,8,10,5,8,75,76,79,68,1419016
2006,8,10,5,9,80,81,83,68,1506524
2006,8,10,5,10,83,84,86,75,1712315
2006,8,10,5,11,86,87,89,79,1961658
2006,8,10,5,12,89,89,92,83,2214641
2006,8,10,5,13,90,90,93,85,2422572
2006,8,10,5,14,91,91,95,88,2581655
2006,8,10,5,15,91,91,97,88,2697844
2006,8,10,5,16,92,92,97,86,2716317
2006,8,10,5,17,91,91,97,87,2770664
2006,8,10,5,18,90,91,95,86,2763581
2006,8,10,5,19,89,89,96,84,2795076
2006,8,10,5,20,87,87,95,82,2660994
2006,8,10,5,21,84,84,91,81,2537364
2006,8,10,5,22,82,82,90,80,2364807
2006,8,10,5,23,81,81,87,75,2066776
2006,8,10,5,24,80,81,85,75,1774779
2006,8,11,6,1,79,79,83,75,1555691
2006,8,11,6,2,78,79,82,72,1405583
2006,8,11,6,3,77,78,81,72,1309574
2006,8,11,6,4,76,77,81,71,1245361
2006,8,11,6,5,76,76,81,71,1223547
2006,8,11,6,6,75,76,79,70,1280498
2006,8,11,6,7,74,75,79,70,1423951
2006,8,11,6,8,76,77,81,69,1442665
2006,8,11,6,9,80,81,85,69,1515069
2006,8,11,6,10,84,84,88,77,1717584
2006,8,11,6,11,87,88,90,82,1967616
2006,8,11,6,12,89,90,92,86,2208839
2006,8,11,6,13,91,91,95,89,2414563
2006,8,11,6,14,92,93,95,90,2579104
2006,8,11,6,15,92,93,97,89,2692038
2006,8,11,6,16,92,93,98,88,2707759
2006,8,11,6,17,92,93,97,88,2757114
2006,8,11,6,18,91,91,97,83,2758099
2006,8,11,6,19,89,90,95,84,2761238
2006,8,11,6,20,86,86,93,81,2594295
2006,8,11,6,21,83,84,88,79,2447809
2006,8,11,6,22,82,82,86,77,2290574
2006,8,11,6,23,81,82,85,77,2047484
2006,8,11,6,24,79,81,84,75,1804157
2006,8,12,7,1,78,79,83,75,1589447
2006,8,12,7,2,78,78,83,73,1441350
2006,8,12,7,3,77,78,83,73,1341286
2006,8,12,7,4,77,77,82,73,1286817
2006,8,12,7,5,76,77,81,73,1250198
2006,8,12,7,6,76,76,80,72,1244141
2006,8,12,7,7,75,76,80,71,1274034
2006,8,12,7,8,77,78,82,70,1330367
2006,8,12,7,9,82,82,86,70,1567917
2006,8,12,7,10,85,86,88,78,1887492
2006,8,12,7,11,88,89,91,82,2178812
2006,8,12,7,12,90,90,93,86,2412231
2006,8,12,7,13,91,92,94,89,2599397
2006,8,12,7,14,92,93,96,88,2742621
2006,8,12,7,15,93,94,98,87,2823993
2006,8,12,7,16,93,93,99,89,2782845
2006,8,12,7,17,92,92,99,81,2801642
2006,8,12,7,18,91,91,99,88,2799820
2006,8,12,7,19,89,89,95,80,2797263
2006,8,12,7,20,85,86,93,77,2630065
2006,8,12,7,21,83,84,89,75,2474583
2006,8,12,7,22,81,83,87,75,2291950
2006,8,12,7,23,80,81,85,73,2051611
2006,8,12,7,24,79,79,84,73,1816724
2006,8,13,1,1,78,77,84,73,1602360
2006,8,13,1,2,77,77,84,73,1455080
2006,8,13,1,3,76,77,83,73,1352563
2006,8,13,1,4,76,77,82,73,1281516
2006,8,13,1,5,76,76,82,73,1241276
2006,8,13,1,6,75,75,81,73,1224165
2006,8,13,1,7,75,76,81,73,1243028
2006,8,13,1,8,77,77,82,72,1299934
2006,8,13,1,9,80,82,85,72,1532096
2006,8,13,1,10,83,84,88,73,1807860
2006,8,13,1,11,85,87,91,75,2035286
2006,8,13,1,12,86,88,92,75,2255021
2006,8,13,1,13,87,89,94,79,2452606
2006,8,13,1,14,88,88,95,81,2580657
2006,8,13,1,15,88,89,95,81,2650303
2006,8,13,1,16,87,86,96,79,2676701
2006,8,13,1,17,86,86,96,75,2643583
2006,8,13,1,18,84,84,97,73,2561566
2006,8,13,1,19,82,83,95,73,2458791
2006,8,13,1,20,81,81,93,73,2335455
2006,8,13,1,21,79,80,89,73,2258882
2006,8,13,1,22,79,79,86,75,2118122
2006,8,13,1,23,78,79,83,73,1863263
2006,8,13,1,24,77,78,82,73,1602733
2006,8,14,2,1,76,77,81,69,1403426
2006,8,14,2,2,76,77,80,73,1279613
2006,8,14,2,3,76,77,79,73,1200831
2006,8,14,2,4,75,76,79,73,1153541
2006,8,14,2,5,75,75,79,72,1148981
2006,8,14,2,6,75,75,79,70,1228119
2006,8,14,2,7,74,75,79,72,1394138
2006,8,14,2,8,75,76,79,72,1418734
2006,8,14,2,9,78,79,84,72,1498406
2006,8,14,2,10,82,83,86,78,1676515
2006,8,14,2,11,84,85,88,79,1900323
2006,8,14,2,12,87,87,91,84,2122593
2006,8,14,2,13,88,88,92,84,2309879
2006,8,14,2,14,89,90,93,84,2459802
2006,8,14,2,15,89,90,94,84,2558719
2006,8,14,2,16,88,90,95,79,2630454
2006,8,14,2,17,87,88,95,81,2670091
2006,8,14,2,18,85,86,96,78,2656959
2006,8,14,2,19,83,84,94,75,2555274
2006,8,14,2,20,81,82,92,74,2399190
2006,8,14,2,21,80,81,88,75,2314127
2006,8,14,2,22,79,79,85,74,2141279
2006,8,14,2,23,78,79,83,76,1867536
2006,8,14,2,24,77,77,82,75,1597856
2006,8,15,3,1,76,77,82,74,1397659
2006,8,15,3,2,76,76,81,73,1272052
2006,8,15,3,3,75,75,81,72,1192463
2006,8,15,3,4,75,75,80,72,1143752
2006,8,15,3,5,74,75,79,71,1137232
2006,8,15,3,6,74,74,78,71,1210610
2006,8,15,3,7,74,74,79,70,1379717
2006,8,15,3,8,76,76,81,73,1397649
2006,8,15,3,9,79,80,83,73,1465541
2006,8,15,3,10,82,82,86,76,1645961
2006,8,15,3,11,84,84,89,82,1868765
2006,8,15,3,12,86,86,90,82,2095180
2006,8,15,3,13,87,88,92,78,2294519
2006,8,15,3,14,88,89,95,83,2445812
2006,8,15,3,15,88,89,95,80,2529936
2006,8,15,3,16,89,90,95,84,2592408
2006,8,15,3,17,88,90,94,82,2645044
2006,8,15,3,18,87,88,95,81,2686331
2006,8,15,3,19,85,86,93,77,2605145
2006,8,15,3,20,82,83,91,73,2432620
2006,8,15,3,21,80,81,88,74,2332877
2006,8,15,3,22,78,79,84,74,2155059
2006,8,15,3,23,77,78,82,75,1878234
2006,8,15,3,24,76,76,82,74,1613635
2006,8,16,4,1,76,75,81,74,1404597
2006,8,16,4,2,75,75,81,72,1276041
2006,8,16,4,3,74,75,81,72,1194027
2006,8,16,4,4,73,74,77,70,1136255
2006,8,16,4,5,73,74,76,70,1120643
2006,8,16,4,6,73,73,77,70,1192129
2006,8,16,4,7,72,73,77,69,1350761
2006,8,16,4,8,74,74,79,70,1368865
2006,8,16,4,9,78,79,83,72,1424979
2006,8,16,4,10,81,82,85,78,1594364
2006,8,16,4,11,85,85,88,82,1836760
2006,8,16,4,12,87,87,91,82,2084469
2006,8,16,4,13,88,89,91,84,2303431
2006,8,16,4,14,89,90,95,82,2461690
2006,8,16,4,15,89,90,95,79,2559354
2006,8,16,4,16,88,90,95,77,2638217
2006,8,16,4,17,87,88,94,76,2669260
2006,8,16,4,18,86,86,95,75,2652217
2006,8,16,4,19,84,85,93,76,2572507
2006,8,16,4,20,82,82,91,76,2403547
2006,8,16,4,21,80,81,87,76,2298466
