"date","wp1","wp2","wp3","wp4","wp5","wp6","wp7","usage"
2011081102,0.226,0.794,0.079,0.501,0.748,0.263,0.354,"PrivateTest"
2011081103,0.261,0.619,0.069,0.54,0.733,0.342,0.152,"PrivateTest"
2011081104,0.256,0.376,0.138,0.716,0.728,0.447,0.253,"PrivateTest"
2011081105,0.231,0.196,0.247,0.716,0.667,0.684,0.505,"PrivateTest"
2011081106,0.226,0.185,0.247,0.562,0.667,0.618,0.707,"PrivateTest"
2011081107,0.301,0.169,0.257,0.435,0.632,0.408,0.581,"PrivateTest"
2011081108,0.306,0.132,0.247,0.446,0.612,0.355,0.455,"PrivateTest"
2011081109,0.316,0.111,0.168,0.424,0.41,0.382,0.429,"PrivateTest"
2011081110,0.306,0.116,0.128,0.457,0.354,0.474,0.505,"PrivateTest"
2011081111,0.386,0.106,0.089,0.479,0.319,0.487,0.556,"PrivateTest"
2011081112,0.321,0.085,0.069,0.507,0.177,0.5,0.53,"PrivateTest"
2011081113,0.195,0.048,0.03,0.612,0.137,0.461,0.455,"Training"
2011081114,0.476,0.037,0,0.601,0.243,0.461,0.455,"Training"
2011081115,0.687,0.005,0.02,0.507,0.298,0.434,0.379,"Training"
2011081116,0.747,0.011,0.049,0.402,0.329,0.329,0.253,"Training"
2011081117,0.687,0.011,0.089,0.336,0.354,0.224,0.177,"Training"
2011081118,0.586,0.016,0.079,0.259,0.349,0.158,0.152,"Training"
2011081119,0.556,0.021,0.109,0.209,0.248,0.132,0.126,"Training"
2011081120,0.521,0.016,0.119,0.182,0.263,0.118,0.051,"Training"
2011081121,0.546,0.005,0.109,0.16,0.415,0.079,0,"Training"
2011081122,0.476,0,0.168,0.039,0.238,0.013,0,"Training"
2011081123,0.376,0,0.158,0.006,0.086,0,0,"Training"
2011081200,0.14,0,0.148,0,0.116,0,0,"Training"
2011081201,0.105,0,0.119,0,0.147,0,0,"Training"
2011081202,0.145,0.063,0.079,0,0.131,0.013,0,"Training"
2011081203,0.165,0.132,0.099,0,0.192,0.039,0.025,"Training"
2011081204,0.155,0.122,0.168,0,0.207,0.026,0.076,"Training"
2011081205,0.14,0.132,0.168,0.017,0.131,0.026,0.101,"Training"
2011081206,0.13,0.153,0.128,0.033,0.035,0.079,0.126,"Training"
2011081207,0.115,0.069,0.128,0.099,0.03,0.092,0.025,"Training"
2011081208,0.095,0.042,0.138,0.088,0.025,0.053,0.051,"Training"
2011081209,0.075,0.069,0.237,0,0.066,0.026,0.025,"Training"
2011081210,0.02,0.069,0.138,0,0.046,0.026,0,"Training"
2011081211,0.035,0.048,0.089,0,0.035,0.026,0,"Training"
2011081212,0.005,0.048,0.03,0,0.051,0,0,"Training"
2011081213,0,0.037,0,0,0.03,0,0,"Training"
2011081214,0,0,0,0.006,0.046,0.026,0,"Training"
2011081215,0.005,0,0.04,0.044,0.015,0.053,0,"Training"
2011081216,0.09,0,0.059,0.215,0.02,0.118,0.025,"Training"
2011081217,0.115,0.026,0.049,0.237,0.066,0.132,0,"Training"
2011081218,0.08,0.122,0.119,0.209,0.137,0.171,0.025,"Training"
2011081219,0.09,0.159,0.128,0.336,0.273,0.25,0.126,"Training"
2011081220,0.135,0.111,0.079,0.287,0.445,0.158,0.051,"Training"
2011081221,0.15,0.037,0.04,0.309,0.435,0.197,0.101,"Training"
2011081222,0.105,0.011,0.02,0.287,0.258,0.25,0.177,"Training"
2011081223,0.1,0,0,0.16,0.157,0.211,0.076,"Training"
2011081300,0.05,0,0,0.11,0.106,0.171,0.076,"Training"
2011081301,0.07,0,0,0.138,0.091,0.145,0.051,"PrivateTest"
2011081302,0.06,0,0,0.248,0.096,0.158,0.051,"PrivateTest"
2011081303,0.045,0,0,0.253,0.04,0.171,0.101,"PrivateTest"
2011081304,0.025,0.021,0,0.281,0.03,0.211,0.177,"PrivateTest"
2011081305,0.005,0.058,0.01,0.397,0.051,0.237,0.177,"PrivateTest"
2011081306,0.11,0.016,0.03,0.325,0.046,0.224,0.177,"PrivateTest"
2011081307,0.095,0.005,0.049,0.231,0.076,0.171,0.152,"PrivateTest"
2011081308,0.04,0.016,0.109,0.242,0.091,0.145,0.101,"PrivateTest"
2011081309,0.015,0.048,0.138,0.182,0.066,0.118,0.101,"PrivateTest"
2011081310,0.025,0,0.089,0.149,0.076,0.118,0.177,"PrivateTest"
2011081311,0.025,0,0.03,0.165,0.086,0.118,0.227,"PrivateTest"
2011081312,0.025,0.005,0,0.204,0.177,0.092,0.126,"PrivateTest"
2011081313,0.03,0.175,0,0.127,0.152,0.105,0.101,"PrivateTest"
2011081314,0.01,0.138,0,0.044,0.081,0.066,0.051,"PrivateTest"
2011081315,0,0.063,0,0.044,0.066,0.066,0.025,"PrivateTest"
2011081316,0.005,0.026,0,0.006,0.025,0.079,0.126,"PrivateTest"
2011081317,0,0.016,0.02,0.022,0.015,0.118,0.051,"PrivateTest"
2011081318,0,0,0.089,0.044,0.005,0.132,0.152,"PrivateTest"
2011081319,0,0,0.188,0.055,0.005,0.224,0.101,"PrivateTest"
2011081320,0,0.011,0.089,0.077,0.025,0.132,0.025,"PrivateTest"
2011081321,0,0.016,0.02,0.033,0.051,0.053,0,"PrivateTest"
2011081322,0,0.037,0,0,0.03,0.013,0,"PrivateTest"
2011081323,0,0.063,0,0,0.035,0.013,0,"PrivateTest"
2011081400,0,0.127,0,0.011,0.066,0.026,0.025,"PrivateTest"
2011081401,0,0.138,0.059,0.044,0.142,0.066,0.051,"PrivateTest"
2011081402,0,0.185,0.128,0.182,0.172,0.092,0.101,"PrivateTest"
2011081403,0.02,0.153,0,0.149,0.187,0.197,0.278,"PrivateTest"
2011081404,0.015,0.101,0.03,0.132,0.197,0.211,0.227,"PrivateTest"
2011081405,0.01,0.122,0.03,0.226,0.101,0.105,0.025,"PrivateTest"
2011081406,0.015,0.127,0.059,0.204,0.273,0.039,0,"PrivateTest"
2011081407,0.05,0.085,0.02,0.121,0.217,0.039,0,"PrivateTest"
2011081408,0.1,0.09,0.306,0.094,0.197,0.039,0,"PrivateTest"
2011081409,0.14,0.111,0.464,0.083,0.116,0.039,0,"PrivateTest"
2011081410,0.11,0.127,0.168,0.132,0.046,0.079,0,"PrivateTest"
2011081411,0.095,0.106,0.148,0.088,0.01,0.132,0.076,"PrivateTest"
2011081412,0.075,0.138,0.069,0.138,0,0.145,0.126,"PrivateTest"
2011081413,0.01,0.122,0.02,0.066,0,0.105,0.126,"PrivateTest"
2011081414,0,0.048,0.01,0.061,0,0.079,0.025,"PrivateTest"
2011081415,0,0.042,0.049,0.094,0,0.039,0,"PrivateTest"
2011081416,0.005,0,0.04,0.105,0,0.013,0,"PrivateTest"
2011081417,0.03,0.016,0.03,0.121,0,0.039,0,"PrivateTest"
2011081418,0.085,0.058,0.069,0.11,0,0.145,0,"PrivateTest"
2011081419,0.055,0.101,0.099,0.16,0.005,0.184,0.025,"PrivateTest"
2011081420,0.065,0.164,0.128,0.193,0,0.289,0.177,"PrivateTest"
2011081421,0.065,0.201,0.099,0.193,0,0.184,0.051,"PrivateTest"
2011081422,0.01,0.175,0.208,0.143,0,0.171,0.025,"PrivateTest"
2011081423,0.005,0.148,0.287,0.149,0.005,0.158,0.025,"PrivateTest"
2011081500,0.025,0.148,0.514,0.176,0.162,0.145,0.025,"PrivateTest"
2011081501,0.04,0.143,0.356,0.094,0.03,0.158,0.025,"Training"
2011081502,0.07,0.169,0.287,0.116,0,0.158,0.051,"Training"
2011081503,0.13,0.153,0.247,0.187,0,0.184,0.177,"Training"
2011081504,0.165,0.09,0.277,0.16,0.03,0.224,0.202,"Training"
2011081505,0.165,0.09,0.356,0.143,0.071,0.224,0.202,"Training"
2011081506,0.075,0.069,0.326,0.154,0.061,0.237,0.227,"Training"
2011081507,0.05,0.053,0.316,0.121,0.03,0.197,0.227,"Training"
2011081508,0.09,0.032,0.267,0.132,0.03,0.145,0.152,"Training"
2011081509,0.125,0.026,0.247,0.132,0.046,0.132,0.227,"Training"
2011081510,0.11,0.026,0.346,0.116,0.081,0.145,0.126,"Training"
2011081511,0.115,0.032,0.346,0.099,0.121,0.145,0.126,"Training"
2011081512,0.06,0,0.306,0.072,0.202,0.105,0.101,"Training"
2011081513,0.05,0,0.247,0.028,0.172,0.066,0.025,"Training"
2011081514,0.1,0,0.336,0.044,0.162,0.079,0.025,"Training"
2011081515,0.145,0,0.336,0.077,0.106,0.132,0.076,"Training"
2011081516,0.165,0,0.395,0.077,0.061,0.211,0.101,"Training"
2011081517,0.135,0.011,0.514,0.16,0.076,0.355,0.253,"Training"
2011081518,0.13,0.011,0.514,0.281,0.096,0.421,0.48,"Training"
2011081519,0.175,0.005,0.504,0.298,0.126,0.447,0.48,"Training"
2011081520,0.216,0.011,0.524,0.287,0.131,0.447,0.429,"Training"
2011081521,0.201,0.011,0.484,0.27,0.111,0.434,0.455,"Training"
2011081522,0.19,0.021,0.484,0.275,0.091,0.355,0.379,"Training"
2011081523,0.16,0.021,0.455,0.187,0.202,0.263,0.253,"Training"
2011081600,0.14,0.042,0.395,0.171,0.172,0.197,0.177,"Training"
2011081601,0.185,0.053,0.306,0.127,0.177,0.118,0.076,"Training"
2011081602,0.261,0.074,0.395,0.061,0.182,0.079,0.076,"Training"
2011081603,0.236,0.069,0.375,0.088,0.152,0.079,0.101,"Training"
2011081604,0.206,0.058,0.405,0.05,0.121,0.039,0.025,"Training"
2011081605,0.216,0.032,0.336,0.127,0.142,0.066,0,"Training"
2011081606,0.256,0.037,0.198,0.176,0.126,0.092,0.051,"Training"
2011081607,0.266,0.032,0.188,0.099,0.096,0.079,0.025,"Training"
2011081608,0.221,0.016,0.237,0.05,0.081,0.105,0.025,"Training"
2011081609,0.18,0.011,0.208,0.066,0.056,0.066,0.051,"Training"
2011081610,0.17,0.005,0.188,0.017,0.005,0.053,0.025,"Training"
2011081611,0.115,0.005,0.247,0,0,0.039,0,"Training"
2011081612,0.075,0,0.267,0,0,0.026,0,"Training"
2011081613,0.05,0,0.237,0,0,0,0,"PrivateTest"
2011081614,0.03,0,0.069,0,0,0,0,"PrivateTest"
2011081615,0.07,0,0,0,0,0,0,"PrivateTest"
2011081616,0.075,0,0,0,0,0,0,"PrivateTest"
2011081617,0.045,0,0,0,0,0.013,0,"PrivateTest"
2011081618,0.04,0,0,0,0,0.026,0,"PrivateTest"
2011081619,0.015,0,0.01,0.039,0,0.092,0,"PrivateTest"
2011081620,0.01,0,0.04,0.094,0.015,0.066,0,"PrivateTest"
2011081621,0.055,0.005,0.069,0.061,0.03,0.066,0,"PrivateTest"
2011081622,0.065,0.042,0.089,0.028,0.066,0.039,0,"PrivateTest"
2011081623,0.045,0.069,0.059,0,0.066,0,0,"PrivateTest"
2011081700,0.025,0.079,0.03,0,0.025,0,0,"PrivateTest"
2011081701,0.035,0.132,0.02,0,0.015,0,0,"PrivateTest"
2011081702,0.005,0.185,0,0,0.147,0,0,"PrivateTest"
2011081703,0,0.265,0,0,0.111,0,0,"PrivateTest"
2011081704,0,0.317,0,0,0.071,0,0,"PrivateTest"
2011081705,0,0.317,0,0,0.02,0,0,"PrivateTest"
2011081706,0,0.275,0.01,0,0.005,0.026,0,"PrivateTest"
2011081707,0,0.296,0.04,0.077,0,0.105,0.076,"PrivateTest"
2011081708,0,0.302,0.069,0.198,0,0.197,0.126,"PrivateTest"
2011081709,0,0.291,0.049,0.347,0,0.211,0.152,"PrivateTest"
2011081710,0.035,0.312,0.049,0.419,0,0.237,0.177,"PrivateTest"
2011081711,0.075,0.302,0.049,0.375,0.015,0.263,0.227,"PrivateTest"
2011081712,0.13,0.328,0.069,0.391,0.02,0.197,0.177,"PrivateTest"
2011081713,0.085,0.328,0.059,0.121,0,0.118,0.051,"PrivateTest"
2011081714,0.045,0.286,0.069,0.083,0,0.066,0,"PrivateTest"
2011081715,0.206,0.175,0.089,0.05,0,0.105,0.025,"PrivateTest"
2011081716,0.261,0.101,0.099,0.116,0,0.158,0.152,"PrivateTest"
2011081717,0.271,0.079,0.109,0.171,0.025,0.211,0.227,"PrivateTest"
2011081718,0.231,0.132,0.138,0.171,0.035,0.237,0.253,"PrivateTest"
2011081719,0.286,0.116,0.128,0.281,0.035,0.211,0.202,"PrivateTest"
2011081720,0.261,0.212,0.109,0.182,0.04,0.118,0.076,"PrivateTest"
2011081721,0.271,0.09,0.128,0.055,0.03,0.145,0.126,"PrivateTest"
2011081722,0.175,0.026,0.049,0.165,0.03,0.316,0.278,"PrivateTest"
2011081723,0.105,0,0.198,0.264,0.02,0.289,0.227,"PrivateTest"
2011081800,0.06,0,0.217,0.198,0.005,0.237,0.202,"PrivateTest"
2011081801,0.095,0.005,0.217,0.259,0.01,0.237,0.253,"PrivateTest"
2011081802,0.201,0.026,0.208,0.237,0.02,0.197,0.177,"PrivateTest"
2011081803,0.291,0.042,0.237,0.275,0.02,0.158,0.126,"PrivateTest"
2011081804,0.361,0.016,0.267,0.331,0.025,0.184,0.126,"PrivateTest"
2011081805,0.386,0.048,0.227,0.391,0.04,0.263,0.152,"PrivateTest"
2011081806,0.396,0.095,0.188,0.408,0.071,0.25,0.126,"PrivateTest"
2011081807,0.406,0.138,0.208,0.32,0.071,0.158,0.076,"PrivateTest"
2011081808,0.371,0.19,0.178,0.198,0.172,0.079,0.076,"PrivateTest"
2011081809,0.361,0.302,0.119,0.11,0.172,0.066,0.051,"PrivateTest"
2011081810,0.281,0.275,0.069,0.05,0.157,0.053,0,"PrivateTest"
2011081811,0.19,0.169,0.04,0.022,0.177,0.039,0,"PrivateTest"
2011081812,0.135,0.106,0.049,0.044,0.192,0.053,0.025,"PrivateTest"
2011081813,0.055,0.079,0.02,0.011,0.152,0.026,0.025,"Training"
2011081814,0.07,0.079,0.02,0.033,0.162,0.053,0,"Training"
2011081815,0.065,0.053,0.04,0.055,0.202,0.053,0,"Training"
2011081816,0.115,0.09,0.03,0.077,0.243,0.079,0,"Training"
2011081817,0.175,0.153,0.109,0.154,0.248,0.132,0.025,"Training"
2011081818,0.231,0.138,0.158,0.237,0.278,0.145,0.025,"Training"
2011081819,0.331,0.085,0.168,0.248,0.334,0.145,0,"Training"
2011081820,0.371,0.058,0.168,0.187,0.324,0.092,0,"Training"
2011081821,0.366,0.032,0.138,0.094,0.445,0.079,0,"Training"
2011081822,0.251,0.026,0.049,0.055,0.359,0.039,0,"Training"
2011081823,0.221,0.058,0.01,0,0.334,0,0,"Training"
2011081900,0.135,0.037,0,0,0.303,0,0,"Training"
2011081901,0.085,0.037,0.03,0,0.268,0,0,"Training"
2011081902,0.04,0.005,0,0,0.137,0,0,"Training"
2011081903,0,0,0,0,0.101,0,0,"Training"
2011081904,0,0.021,0,0,0.101,0.013,0,"Training"
2011081905,0,0,0.01,0.022,0.126,0.092,0.101,"Training"
2011081906,0,0,0,0.061,0.071,0.132,0.101,"Training"
2011081907,0.02,0,0,0.061,0.01,0.079,0.101,"Training"
2011081908,0.02,0.053,0,0.094,0,0.079,0.051,"Training"
2011081909,0.035,0.095,0,0.028,0.005,0.026,0,"Training"
2011081910,0.025,0.069,0,0,0.015,0.013,0,"Training"
2011081911,0.035,0.122,0,0,0.01,0.013,0,"Training"
2011081912,0.035,0.169,0,0.011,0.005,0.013,0,"Training"
2011081913,0.03,0.328,0,0.006,0,0.026,0,"Training"
2011081914,0.01,0.286,0,0,0.005,0.013,0,"Training"
2011081915,0.03,0.254,0,0,0.015,0.013,0,"Training"
2011081916,0.065,0.259,0,0,0.046,0.026,0,"Training"
2011081917,0.055,0.159,0,0.055,0.056,0.053,0,"Training"
2011081918,0.06,0.328,0.01,0.127,0.111,0.079,0,"Training"
2011081919,0.1,0.101,0.01,0.149,0.111,0.079,0,"Training"
2011081920,0.11,0.032,0,0.099,0.126,0.053,0,"Training"
2011081921,0.13,0.021,0,0.083,0.182,0.053,0,"Training"
2011081922,0.125,0.138,0,0.044,0.131,0.026,0,"Training"
2011081923,0.085,0.18,0,0,0.137,0.013,0,"Training"
2011082000,0.055,0.175,0.02,0,0.086,0,0,"Training"
2011082001,0.015,0.275,0.01,0,0.086,0.013,0,"PrivateTest"
2011082002,0,0.339,0.02,0.039,0.066,0.039,0.025,"PrivateTest"
2011082003,0,0.487,0.01,0.066,0.056,0.092,0.051,"PrivateTest"
2011082004,0,0.344,0.03,0.088,0.046,0.066,0.076,"PrivateTest"
2011082005,0.04,0.228,0.04,0.187,0.03,0.145,0.152,"PrivateTest"
2011082006,0.095,0.243,0.01,0.364,0.015,0.25,0.328,"PrivateTest"
2011082007,0.095,0.206,0,0.419,0.035,0.316,0.328,"PrivateTest"
2011082008,0.195,0.116,0.03,0.457,0.025,0.303,0.278,"PrivateTest"
2011082009,0.351,0.032,0.03,0.441,0.025,0.145,0.126,"PrivateTest"
2011082010,0.476,0.021,0.04,0.325,0.015,0.105,0.025,"PrivateTest"
2011082011,0.491,0.011,0.079,0.275,0,0.145,0.076,"PrivateTest"
2011082012,0.351,0.016,0.079,0.242,0.015,0.224,0.177,"PrivateTest"
2011082013,0.185,0.053,0.089,0.149,0.121,0.118,0.025,"PrivateTest"
2011082014,0.15,0.063,0.089,0.331,0.157,0.197,0.101,"PrivateTest"
2011082015,0.346,0.053,0.059,0.165,0.192,0.118,0.101,"PrivateTest"
2011082016,0.291,0.042,0.069,0.209,0.202,0.171,0.177,"PrivateTest"
2011082017,0.145,0.048,0.059,0.094,0.172,0.171,0.152,"PrivateTest"
2011082018,0.125,0.058,0.079,0.033,0.147,0.145,0.177,"PrivateTest"
2011082019,0.095,0.127,0.128,0.033,0.162,0.132,0.076,"PrivateTest"
2011082020,0.13,0.169,0.178,0.011,0.233,0.053,0,"PrivateTest"
2011082021,0.06,0.153,0.128,0,0.116,0.053,0.076,"PrivateTest"
2011082022,0.025,0.143,0.109,0.132,0.061,0.013,0.051,"PrivateTest"
2011082023,0.321,0.085,0.316,0.011,0.081,0.026,0.025,"PrivateTest"
2011082100,0.19,0.106,0.366,0,0.116,0.066,0.025,"PrivateTest"
2011082101,0.11,0.106,0.099,0.011,0.137,0.053,0,"PrivateTest"
2011082102,0.326,0.058,0.01,0,0.162,0.092,0.025,"PrivateTest"
2011082103,0.18,0.011,0,0,0.116,0,0.025,"PrivateTest"
2011082104,0.075,0,0,0,0.121,0,0.025,"PrivateTest"
2011082105,0.1,0.005,0.01,0,0.157,0,0.025,"PrivateTest"
2011082106,0.035,0,0.02,0,0,0,0,"PrivateTest"
2011082107,0,0.005,0,0,0,0,0.025,"PrivateTest"
2011082108,0.005,0.053,0.01,0,0,0,0,"PrivateTest"
2011082109,0,0.032,0.04,0,0,0,0,"PrivateTest"
2011082110,0,0.042,0.03,0,0,0,0,"PrivateTest"
2011082111,0,0.016,0.01,0,0,0,0,"PrivateTest"
2011082112,0,0.032,0.089,0,0,0,0,"PrivateTest"
2011082113,0,0.053,0.089,0,0,0,0,"PrivateTest"
2011082114,0,0.101,0.069,0,0.01,0,0,"PrivateTest"
2011082115,0,0,0.049,0,0.071,0,0,"PrivateTest"
2011082116,0,0,0.079,0,0.167,0,0.025,"PrivateTest"
2011082117,0,0.005,0.158,0.05,0.192,0.039,0,"PrivateTest"
2011082118,0,0.095,0.267,0.485,0.359,0.079,0.025,"PrivateTest"
2011082119,0.231,0.307,0.237,0.061,0.485,0.184,0.429,"PrivateTest"
2011082120,0.321,0.413,0.287,0.182,0.217,0.434,0.505,"PrivateTest"
2011082121,0.075,0.772,0.257,0.011,0,0.211,0,"PrivateTest"
2011082122,0,0.444,0.277,0.011,0,0.053,0,"PrivateTest"
2011082123,0.035,0.413,0.306,0.094,0.207,0.092,0,"PrivateTest"
2011082200,0.16,0.328,0.287,0.143,0.025,0.382,0,"PrivateTest"
2011082201,0.18,0.259,0.109,0.32,0.03,0.658,0,"Training"
2011082202,0.216,0.222,0.099,0.38,0.081,0.711,0,"Training"
2011082203,0.216,0.127,0.099,0.595,0.465,0.579,0,"Training"
2011082204,0.261,0.095,0.109,0.782,0.49,0.618,0,"Training"
2011082205,0.331,0.106,0.326,0.81,0.415,0.763,0,"Training"
2011082206,0.241,0.101,0.326,0.716,0.49,0.816,0,"Training"
2011082207,0.271,0.138,0.296,0.485,0.597,0.539,0,"Training"
2011082208,0.231,0.169,0.287,0.303,0.435,0.316,0,"Training"
2011082209,0.195,0.122,0.247,0.209,0.238,0.237,0,"Training"
2011082210,0.241,0.069,0.277,0.215,0.273,0.171,0,"Training"
2011082211,0.256,0.042,0.247,0.231,0.192,0.237,0,"Training"
2011082212,0.276,0.037,0.158,0.287,0.293,0.316,0,"Training"
2011082213,0.246,0.048,0.089,0.204,0.187,0.289,0,"Training"
2011082214,0.266,0.074,0.04,0.22,0.243,0.276,0,"Training"
2011082215,0.266,0.106,0.04,0.165,0.288,0.237,0,"Training"
2011082216,0.261,0.122,0.059,0.154,0.207,0.158,0,"Training"
2011082217,0.241,0.122,0.079,0.16,0.293,0.145,0,"Training"
2011082218,0.216,0.169,0.099,0.253,0.268,0.184,0,"Training"
2011082219,0.19,0.296,0.069,0.314,0.243,0.211,0,"Training"
2011082220,0.326,0.339,0.069,0.32,0.121,0.171,0,"Training"
2011082221,0.331,0.328,0.049,0.253,0.162,0.132,0,"Training"
2011082222,0.481,0.233,0.04,0.149,0.293,0.066,0,"Training"
2011082223,0.406,0.159,0.02,0.16,0.329,0.066,0,"Training"
2011082300,0.175,0.042,0,0.11,0.243,0.039,0,"Training"
2011082301,0.195,0,0,0.039,0.334,0.066,0,"Training"
2011082302,0.195,0,0,0.039,0.41,0.066,0,"Training"
2011082303,0.246,0,0,0.006,0.359,0.039,0,"Training"
2011082304,0.135,0.053,0,0,0.182,0.013,0,"Training"
2011082305,0.145,0.116,0,0,0.131,0.066,0,"Training"
2011082306,0.09,0.201,0,0,0.121,0.053,0,"Training"
2011082307,0.065,0.233,0.01,0,0.137,0,0,"Training"
2011082308,0.13,0.254,0.03,0,0.111,0,0,"Training"
2011082309,0.065,0.249,0.01,0,0.056,0,0,"Training"
2011082310,0.025,0.243,0.069,0.017,0.066,0.026,0,"Training"
2011082311,0.035,0.27,0.089,0.11,0.081,0.053,0,"Training"
2011082312,0.15,0.159,0.069,0.226,0.081,0.105,0,"Training"
2011082313,0.18,0.164,0.04,0.198,0.056,0.132,0,"PrivateTest"
2011082314,0.135,0.175,0.01,0.281,0.01,0.171,0,"PrivateTest"
2011082315,0.256,0.169,0.02,0.463,0.02,0.355,0,"PrivateTest"
2011082316,0.371,0.222,0.04,0.545,0.025,0.395,0,"PrivateTest"
2011082317,0.366,0.238,0.069,0.534,0.086,0.342,0,"PrivateTest"
2011082318,0.316,0.354,0.099,0.573,0.157,0.408,0,"PrivateTest"
2011082319,0.371,0.333,0.099,0.65,0.243,0.408,0,"PrivateTest"
2011082320,0.321,0.317,0.099,0.59,0.197,0.434,0,"PrivateTest"
2011082321,0.371,0.349,0.128,0.601,0.217,0.421,0,"PrivateTest"
2011082322,0.286,0.561,0.079,0.523,0.268,0.408,0,"PrivateTest"
2011082323,0.206,0.434,0.109,0.402,0.228,0.276,0,"PrivateTest"
2011082400,0.19,0.254,0.158,0.298,0.187,0.211,0,"PrivateTest"
2011082401,0.321,0.296,0.306,0.457,0.278,0.421,0,"PrivateTest"
2011082402,0.411,0.222,0.464,0.567,0.374,0.434,0,"PrivateTest"
2011082403,0.451,0.254,0.603,0.59,0.526,0.487,0,"PrivateTest"
2011082404,0.431,0.233,0.85,0.645,0.571,0.487,0,"PrivateTest"
2011082405,0.531,0.233,0.879,0.771,0.425,0.5,0,"PrivateTest"
2011082406,0.491,0.185,0.662,0.81,0.415,0.513,0,"PrivateTest"
2011082407,0.642,0.148,0.84,0.65,0.394,0.5,0,"PrivateTest"
2011082408,0.682,0.09,0.83,0.628,0.465,0.513,0,"PrivateTest"
2011082409,0.777,0.074,0.909,0.584,0.516,0.5,0,"PrivateTest"
2011082410,0.682,0.116,0.949,0.27,0.743,0.5,0,"PrivateTest"
2011082411,0.586,0.127,0.919,0.567,0.839,0.5,0,"PrivateTest"
2011082412,0.586,0.238,0.958,0.821,0.89,0.513,0,"PrivateTest"
2011082413,0.657,0.429,0.949,0.86,0.925,0.5,0,"PrivateTest"
2011082414,0.581,0.608,0.889,0.672,0.93,0.447,0,"PrivateTest"
2011082415,0.536,0.619,0.919,0.601,0.905,0.487,0,"PrivateTest"
2011082416,0.617,0.407,0.949,0.722,0.89,0.513,0,"PrivateTest"
2011082417,0.581,0.302,0.958,0.848,0.875,0.526,0,"PrivateTest"
2011082418,0.531,0.487,0.939,0.893,0.89,0.513,0,"PrivateTest"
2011082419,0.652,0.508,0.909,0.926,0.925,0.513,0,"PrivateTest"
2011082420,0.727,0.275,0.909,0.898,0.935,0.513,0,"PrivateTest"
2011082421,0.642,0.545,0.929,0.793,0.925,0.513,0,"PrivateTest"
2011082422,0.466,0.64,0.949,0.727,0.885,0.5,0,"PrivateTest"
2011082423,0.531,0.381,0.929,0.634,0.895,0.316,0,"PrivateTest"
2011082500,0.581,0.566,0.949,0.606,0.92,0.461,0,"PrivateTest"
2011082501,0.296,0.603,0.949,0.424,0.956,0.434,0,"PrivateTest"
2011082502,0.271,0.476,0.573,0.347,0.956,0.342,0,"PrivateTest"
2011082503,0.266,0.492,0.138,0.088,0.961,0.158,0,"PrivateTest"
2011082504,0.165,0.619,0.079,0.32,0.961,0.237,0,"PrivateTest"
2011082505,0.095,0.556,0.049,0.072,0.91,0.145,0,"PrivateTest"
2011082506,0.105,0.455,0,0,0.859,0.026,0,"PrivateTest"
2011082507,0.095,0.55,0,0,0.966,0,0,"PrivateTest"
2011082508,0.08,0.54,0,0,0.961,0,0,"PrivateTest"
2011082509,0.065,0.603,0,0.044,0.956,0.039,0,"PrivateTest"
2011082510,0.065,0.651,0,0.171,0.859,0.105,0,"PrivateTest"
2011082511,0.11,0.73,0,0.253,0.88,0.211,0,"PrivateTest"
2011082512,0.095,0.566,0,0.353,0.642,0.408,0,"PrivateTest"
2011082513,0.075,0.529,0,0.556,0.688,0.408,0,"Training"
2011082514,0.241,0.439,0,0.496,0.495,0.408,0,"Training"
2011082515,0.175,0.64,0,0.43,0.273,0.355,0,"Training"
2011082516,0.165,0.646,0,0.331,0.096,0.368,0,"Training"
2011082517,0.321,0.466,0,0.375,0.091,0.395,0,"Training"
2011082518,0.266,0.54,0,0.342,0.268,0.408,0,"Training"
2011082519,0.271,0.571,0,0.419,0.46,0.421,0,"Training"
2011082520,0.211,0.492,0,0.441,0.531,0.382,0,"Training"
2011082521,0.211,0.497,0,0.38,0.425,0.342,0,"Training"
2011082522,0.195,0.307,0,0.336,0.324,0.289,0,"Training"
2011082523,0.195,0.185,0.01,0.292,0.182,0.197,0,"Training"
2011082600,0.145,0.153,0.049,0.154,0.172,0.171,0,"Training"
2011082601,0.085,0.222,0.079,0.105,0.172,0.079,0,"Training"
2011082602,0.04,0.217,0.069,0.044,0.177,0.066,0,"Training"
2011082603,0.055,0.074,0.04,0.055,0.157,0.066,0,"Training"
2011082604,0.025,0.074,0.02,0.017,0.121,0.039,0,"Training"
2011082605,0,0.048,0.01,0,0.131,0,0,"Training"
2011082606,0,0.011,0.02,0,0.126,0,0,"Training"
2011082607,0,0,0.02,0,0.126,0,0,"Training"
2011082608,0,0,0,0,0.071,0,0,"Training"
2011082609,0,0,0,0,0.061,0,0,"Training"
2011082610,0,0.011,0,0,0.04,0,0,"Training"
2011082611,0,0.032,0,0,0.03,0,0,"Training"
2011082612,0,0.053,0,0,0.04,0,0,"Training"
2011082613,0,0.101,0,0,0.035,0,0,"Training"
2011082614,0,0.074,0.01,0,0.01,0.013,0,"Training"
2011082615,0,0.042,0.02,0,0,0,0,"Training"
2011082616,0,0.153,0,0,0,0,0,"Training"
2011082617,0,0.19,0,0.006,0,0.039,0,"Training"
